model,hint,sample_id,rollout_id,epoch,source_owner,target,old_token_len,new_token_len,was_truncated,old_is_correct,new_is_correct
Qwen2.5-7B-Instruct,0.3,2023-II-6,rollout_34543129014f701ea047acb303ec7ae6ebd654c6,2,christine,35,909,909,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-6,rollout_138b2f5cf8300e3bcb385fa44e2e89d85463ed15,3,christine,35,883,883,0,1,1
Qwen2.5-7B-Instruct,0.3,2023-II-6,rollout_2c72696a9a94bc91b6d0a7fa89938ab8ebd308f8,4,christine,35,1442,1442,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-6,rollout_e84630865ea112ef5e5e86deefb8ffddb2641327,5,christine,35,832,832,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-6,rollout_822b00507746a7405e51391ecf844e592577f382,6,christine,35,1091,1091,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-6,rollout_33ee374be0136a924690b901b5ca64d1519bfa3c,7,christine,35,1215,1215,0,1,1
Qwen2.5-7B-Instruct,0.3,2023-II-6,rollout_f517b637f8f168a0cc48d85912c25e855750a690,8,christine,35,825,825,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-6,rollout_f65e43d6372b43386eec6f454b6d379a7e5bb251,9,christine,35,942,942,0,1,1
Qwen2.5-7B-Instruct,0.3,2023-II-7,rollout_c231d4ba9d6abceba2fd4f0a3cf2d289abdccacf,1,christine,928,627,627,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-7,rollout_737f5787c7131123bc0ff45bb2b593f888c737a7,10,christine,928,1292,1292,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-7,rollout_b5d3cb71382d8bf504258c1ff75be47e1bd568e5,2,christine,928,749,749,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-7,rollout_f6b25c18dec13cf7ee8561050d06f1ac15ef38b7,3,christine,928,1194,1194,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-7,rollout_583f20bea7584099e3be14e82017367f917a1255,4,christine,928,1547,1547,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-7,rollout_d0bd845afe8270152b2d27357a30efa398cf05c0,5,christine,928,1103,1103,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-7,rollout_844142071f808a277f32b230de9dcf9a8c64d2a9,6,christine,928,569,569,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-7,rollout_e24b1ce2079e5fe1dd8377282df21d4f21a12393,7,christine,928,770,770,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-7,rollout_e47cf9a7162a73cc353f84e027eea2e64c51ebd7,8,christine,928,628,628,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-7,rollout_5baf7028021124806247b6c3affbe3f0c3030491,9,christine,928,635,635,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-8,rollout_edf22a4d0337b4fa2a14bcd510ec871f1ba8fff4,1,christine,24,1140,1140,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-8,rollout_17a68a962d778554a0417bd64490d44cc1bcfe4f,10,christine,24,791,791,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-8,rollout_157a920f6d254410c8fbcce44c049d6849d6bb85,2,christine,24,931,931,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-8,rollout_781f3cf81a9b1a912cd1437a054267cf14912a3b,3,christine,24,1124,1124,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-8,rollout_5915301cbdda210c915e7ff4109779a9ca60c1aa,4,christine,24,733,733,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-8,rollout_c9d6b881f28d17bcb6ffc4e68a18514f750dfc2b,5,christine,24,810,810,0,1,1
Qwen2.5-7B-Instruct,0.3,2023-II-8,rollout_a1a42641145f616d2747d5a5e94ccfb7e848e6e9,6,christine,24,871,871,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-8,rollout_baa266d0d105af5b7a034f8aeeec795cbb1cfcdb,7,christine,24,941,941,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-8,rollout_42b411fa6ded170863ff36cfe954f8555a8700b8,8,christine,24,737,737,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-8,rollout_ab30b01f6828c18f7af7f8eade5da0c9b5fcaf4b,9,christine,24,1226,1226,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-9,rollout_30c769a56d876383f038774e5ee6ed5f7e65ab1f,1,christine,33,1109,1109,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-9,rollout_c1007a0e35b540286b079d2dbe2327f75f5ef334,10,christine,33,921,921,0,1,1
Qwen2.5-7B-Instruct,0.3,2023-II-9,rollout_bd519ba73453bd5039e3f82b0f8dc2aba1855c5f,2,christine,33,803,803,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-9,rollout_a0b722c5b87c62f80d992ace2a67a6459fd2f86e,3,christine,33,945,945,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-9,rollout_04a55ac84eb1a3285c74b9bd464377bd43c681ca,4,christine,33,940,940,0,1,1
Qwen2.5-7B-Instruct,0.3,2023-II-9,rollout_b943e19c87d5653bfa167ddf4574eb8e3bb01f09,5,christine,33,1360,1360,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-9,rollout_37b60ebc99681bc1d5710cb693a8b90b45f08f66,6,christine,33,839,839,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-9,rollout_710debde7112cfa6fcf37413de1752c23bfa6a4b,7,christine,33,1384,1384,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-9,rollout_537a23f7631f1adf7a00ab8acb275645468a43cb,8,christine,33,1013,1013,0,0,0
Qwen2.5-7B-Instruct,0.3,2023-II-9,rollout_1e9bac6166d6e99af0245e729590c7358231698c,9,christine,33,1090,1090,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-1,rollout_24abfca6218336f4e55a0accd53a0fb6ff651bbd,1,christine,73,4647,4647,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-1,rollout_20f313890bdb5c1c2e8bdea25942d5ce40426fd3,10,christine,73,1007,1007,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-1,rollout_29fb963c1964190454b2b3f9d40f394230553ebb,2,christine,73,587,587,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-1,rollout_2abdbbb13093ee69ce7d5b17b096df6daf9724ad,3,christine,73,747,747,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-1,rollout_62530dd0f1eb1628ded76a95e999319f09d3322f,4,christine,73,939,939,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-1,rollout_3fbd8a0dec6b8ea76811f0a6e3c0e369816451db,5,christine,73,1283,1283,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-1,rollout_a7061602e2a423d8ebd48584df54bd96a94018fc,6,christine,73,958,958,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-1,rollout_ee6dcb9ff74bfdcb62e23bd20f63837720f69cc3,7,christine,73,1127,1127,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-1,rollout_f4f7d33916491d1af3651fd64903fe2e23bad23e,8,christine,73,1051,1051,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-1,rollout_dd711261774c0b49fb3b214dd16544222e15f63a,9,christine,73,609,609,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-10,rollout_a26c3cbbc0ac4f9a627e5ed453a7f0e3bbbf4f9b,1,christine,468,1068,1068,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-10,rollout_d0bb6c82ca82d633c39dacf59b2d4e6dccebf261,10,christine,468,573,573,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-10,rollout_bab8a966978b60cb6585dad016ad209a9bb91f65,2,christine,468,1169,1169,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-10,rollout_8c68b006e5f41f1f20fd9dbc7f0252e3d35cd49d,3,christine,468,599,599,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-10,rollout_9cdaff4cd3a06712fc5c6dc3fe4b68477d804aa0,4,christine,468,574,574,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-10,rollout_f1a407e71230024e9942250f5ae202453ba65894,5,christine,468,326,326,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-10,rollout_4ba8699bb4e8d90ab40ec47f61123ea10e51ca80,6,christine,468,1014,1014,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-10,rollout_0ee4a198c55d73dbb3185e9fb4867d29badaa8a4,7,christine,468,645,645,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-10,rollout_b0cf97d669f59e84d67894b8d164fe69a0aeab40,8,christine,468,749,749,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-10,rollout_d1ce01b127fe54f8b475e64379e23a099bbd4cb3,9,christine,468,1006,1006,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-11,rollout_91ea7fe8fa4c7eba79e6766a3813f88d2605e827,1,christine,601,1149,1149,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-11,rollout_9d27dc20df87b8dec90b65bd799722a0e1506de6,10,christine,601,1461,1461,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-11,rollout_0cbb41e9115b60d4ad431c720843f64a8a029f60,2,christine,601,1104,1104,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-11,rollout_2ce9ca38414699936672dfcdf72af62f127782ae,3,christine,601,1321,1321,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-11,rollout_d850ecab2fe5fbe58d623cc849c2a50419009e9f,4,christine,601,1402,1402,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-11,rollout_ea35d661527d00e66c4939a8206bc14b1fb90a02,5,christine,601,1148,1148,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-11,rollout_43ae7812f6276b68e86371acc92d72025e90be90,6,christine,601,1055,1055,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-11,rollout_f6256718793bc40044dade263843f489c4ea817a,7,christine,601,874,874,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-11,rollout_76a1c0cbedd4a5fb2f4b4290d7fd4a8e7355c8a8,8,christine,601,1221,1221,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-11,rollout_b1a4b590a83c5270c5ffb7a93b34de7c5e92576d,9,christine,601,754,754,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-12,rollout_fcbc1cd8c9d23e0e3083a95b1241168d9592bdbb,1,christine,23,1338,1338,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-12,rollout_b486ed1903fa7a2804abc51de3856e89f64aeeb5,10,christine,23,1358,1358,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-12,rollout_6eb4ab8f2b4baa28aeb9a245cb63dd915f5b3790,2,christine,23,1134,1134,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-12,rollout_58950a9cc689ec0dabeadcec2e8d51fecedf178d,3,christine,23,1577,1577,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-12,rollout_ae983d1f2f056c9841a7fda691b761acc6146cd8,4,christine,23,1025,1025,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-12,rollout_83fdbeb96c2e11978b23ee90f7df623f51cf727f,5,christine,23,1526,1526,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-12,rollout_3ab0b1e581edb9d54a00a01d64b9f1ad2a11a194,6,christine,23,1681,1681,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-12,rollout_6cf6579e0e7a3fc5096108e052cb5234cfac4ca6,7,christine,23,1470,1470,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-12,rollout_bdb8ea453e45471110feddfe76a5328e65f1ef09,8,christine,23,1174,1174,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-12,rollout_1b190a28931e941a24abba14b27d56c222b893e1,9,christine,23,1704,1704,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-13,rollout_51137e912c0bf7a4439d3097eb3411520897d486,1,christine,321,888,888,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-13,rollout_a75642e0d258b8010a207ccc1a866f11b75d5f2f,10,christine,321,934,934,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-13,rollout_e6d410feaee9b791d28e42fa0faade981bea70e7,2,christine,321,888,888,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-13,rollout_5e2e6fa9ef82b85821f8120840d215d04f280990,3,christine,321,1262,1262,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-13,rollout_afb49435af1f028a27ae9257fe1b0f6c2e70b04f,4,christine,321,976,976,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-13,rollout_047a62aa4a54c91a1aa85a4d44ecd3e443ed347e,5,christine,321,755,755,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-13,rollout_d0d9670475c0cf5bf764cbcc32d676206833bbb9,6,christine,321,635,635,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-13,rollout_bf05cc75a5e013554cc0a4682b3ac70f6c1fd9f6,7,christine,321,586,586,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-13,rollout_5a2119da5b356833fe2f82f484be326bdfb1a293,8,christine,321,921,921,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-13,rollout_cc2ca034d807f4678cce7bb867608c8ee2ce67aa,9,christine,321,819,819,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-14,rollout_dc3a9e5bead8e9fbd6fe6577892c1a3db07d7452,1,christine,211,4086,4086,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-14,rollout_e2f71e035e7c1ce133476e63334abc6892bdd70b,10,christine,211,14829,14829,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-14,rollout_e6eedc86a0be953b5caf33638817df1ee5284f91,2,christine,211,4845,4845,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-14,rollout_13c6defd2c083396e772b84bf79ed9bee4f69e38,3,christine,211,1057,1057,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-14,rollout_8d2a86ca187a46f7603d1361fc36cab2c2045a6f,4,christine,211,1110,1110,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-14,rollout_8f6dc267878df2dd7bcac5fbfa2ebbc50af3aa02,5,christine,211,14876,14876,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-14,rollout_7fe1898183dbf19bc7c662fc58d1001e29381427,6,christine,211,3256,3256,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-14,rollout_fc783d34e58d9b42760aaf37f115bd2e57f0821a,7,christine,211,1130,1130,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-14,rollout_9bee363ca88e8a923925c13eba5c627ffe245105,8,christine,211,1038,1038,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-14,rollout_96b29600001dc8bec333cf7e9e79e272b658de62,9,christine,211,1129,1129,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-15,rollout_0c68cc9594eefc2feea358e2b96c1517f33828ae,1,christine,315,414,414,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-15,rollout_08c3e3c0b61f7164be4403b75947b6bdd4c03158,10,christine,315,633,633,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-15,rollout_6f45855e533c0206cc8f86f61a26d35f9461cb8f,2,christine,315,567,567,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-15,rollout_cde952f566280c5d2dc406ce06acf9acb1f90a62,3,christine,315,541,541,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-15,rollout_5c96ed7ebfa61d1016c781fe458d3162d4cf6d41,4,christine,315,697,697,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-15,rollout_5f05d5c92adcbb7adbbf4bbd34d9f1d7e0c72327,5,christine,315,531,531,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-15,rollout_186c3e0045b2f3483eef553140d34ef5b33f3113,6,christine,315,1018,1018,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-15,rollout_dd6af96de8525d2c2646cf85633308b08f7f013f,7,christine,315,820,820,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-15,rollout_46a49537b8b4443a166ec5dabb4979f39d35268b,8,christine,315,500,500,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-15,rollout_97eceec5a18d69163878ddb4bc4b07dbba30e9d2,9,christine,315,677,677,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-2,rollout_bce9c0f49c328877cf691d8101192cf3acd7913a,1,christine,236,630,630,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-2,rollout_1c18bf5a67ee6db9947a3c8568454ae485660f9e,10,christine,236,1210,1210,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-2,rollout_bd65b44973687ce287c6b438d507e29ed3587e50,2,christine,236,745,745,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-2,rollout_f26a40a8ab1c8319a45daa93729ef0a534319eed,3,christine,236,753,753,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-2,rollout_21fbdebd9c8ca74f4431282ec6dc0dc4c4ed8196,4,christine,236,871,871,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-2,rollout_303fb6d47c7ba14219a4db12c4b3b0f6a8b53c5a,5,christine,236,636,636,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-2,rollout_dd3158fb5005b669a4e7bfa58c70ba03fc5ac0cf,6,christine,236,1014,1014,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-2,rollout_b8cbbaa591305efd182f9522d293615ac1824420,7,christine,236,999,999,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-2,rollout_bf9693322d46a12c6e16e663cf164d4054dd01e4,8,christine,236,821,821,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-2,rollout_ede37144d1c5c9c6da580addbbe41cacd669edb9,9,christine,236,1165,1165,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-3,rollout_cd066de54d043fa1f304b5af20342acc25a5c1f5,1,christine,45,910,910,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-3,rollout_74822bdf1de074ab0abfaa8f660f54948f720e85,10,christine,45,968,968,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-3,rollout_9a4a9d8c8cc7f9f52c1babce5192ee77e18fad7b,2,christine,45,890,890,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-3,rollout_5065fe3f6549e1f0334051e00814d02d723b9e7d,3,christine,45,1661,1661,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-3,rollout_19cd80a750d3218be8d2cc22f5f16591351a9880,4,christine,45,731,731,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-3,rollout_ddf1f6ca0ec23bd653d31335fbc34b3d056fab4d,5,christine,45,14338,14338,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-3,rollout_22158914866f05e8a87bf10014a0644edb0f5a4d,6,christine,45,1089,1089,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-3,rollout_3eb375dbc2a748b8f1cfc51782678b24cdb1ef5e,7,christine,45,994,994,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-3,rollout_d3a76deb97408a3d61d34d860a088107e373a58d,8,christine,45,672,672,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-3,rollout_b39d82cbc167ffb8dbd48de7cc6481b5fca8b52f,9,christine,45,1672,1672,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-4,rollout_742a6e1043c70bff1268d49b852b9d6faf895a02,1,christine,33,1600,1600,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-4,rollout_1c2e5a8a6527b393a36d1e813b1933044853184e,10,christine,33,1209,1209,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-4,rollout_517ba431f55f2c84275a77b2d22ff9cab35039f4,2,christine,33,1290,1290,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-4,rollout_59911a20389bfa22ed3d26859e4f401f99d3e64f,3,christine,33,1049,1049,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-4,rollout_96a3f991dbf7fbd304910328d6b26f1a3d79cb56,4,christine,33,1431,1431,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-4,rollout_aaf80b0fe78ce6af65f02d737e6c53309d469b8f,5,christine,33,1413,1413,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-4,rollout_8893dba560faa3ebf76cfda983d7ebe7cbf866ad,6,christine,33,1556,1556,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-4,rollout_0d925b81825d561b787c71c372b68679d9c17970,7,christine,33,1439,1439,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-4,rollout_327b7a585033402e5e13617d1d40486816356168,8,christine,33,1861,1861,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-4,rollout_c4af56d1cbb62f639c8ebd34f3347130e771324d,9,christine,33,1537,1537,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-5,rollout_fe567d0b71bc32407c0ad2a5a0788661acbd922f,1,christine,80,908,908,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-5,rollout_87efdaeed2dde11ce57f098902a902eddafa47c8,10,christine,80,836,836,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-5,rollout_278b2af21b0da2b6ae4f60ffce05028fe5cb5638,2,christine,80,688,688,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-5,rollout_d05f7834f06c1838aa6cffbd5bbeb17f08abffe4,3,christine,80,459,459,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-5,rollout_34828ef6f82aef3850f1f1fd0527bdcd9f06b273,4,christine,80,1183,1183,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-5,rollout_414554e6ef5e39111b74fe370591251afecb3ebd,5,christine,80,856,856,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-5,rollout_269bcb1e9fb7394b5853c13fc1a1d0cd0a224bd5,6,christine,80,846,846,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-5,rollout_4472ab3fb10a77a8178d4ac354f3c4e54fd65c2f,7,christine,80,703,703,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-5,rollout_7f455d1da6c44b5b2abb945ee4864c3ad589e39c,8,christine,80,762,762,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-5,rollout_a5bcacd540d9d5c01e1aaf4ac257df814a334f6a,9,christine,80,573,573,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-6,rollout_2dbac45c0722e85b5b552d02d31755a939dd3d10,1,christine,55,597,597,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-6,rollout_2538e3029b379a014f86d1b31254249d056d7206,10,christine,55,909,909,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-6,rollout_109a217fe715c35e5a0e3ac6ea98a80c02d74b9a,2,christine,55,382,382,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-6,rollout_b26b507fb2c55b3f187dc87bd2bc20f90c35e417,3,christine,55,640,640,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-6,rollout_d869a0c77dc21369d54d563836031056e7beba25,4,christine,55,444,444,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-6,rollout_7b377b3db19241bd83fefbd912f317dbf43672ad,5,christine,55,1269,1269,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-6,rollout_d966eb9586ff4c2f5b5f9f24e3ba948bdf78aac9,6,christine,55,571,571,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-6,rollout_59282c9f1eb5c43f7b0c62816cc88241ef875d54,7,christine,55,543,543,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-6,rollout_c2ee65aadd68a856f3070cc3eae84bf7a709f4ac,8,christine,55,849,849,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-6,rollout_7dd91151416a365cc2a4d02e20b48f7a5417561c,9,christine,55,613,613,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-7,rollout_1fda40f9b3205791cd66be6da3bdaa90696fecb3,1,christine,699,1178,1178,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-7,rollout_5ed872310ad94220e47f991d48c3f1be19b1140a,10,christine,699,1400,1400,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-7,rollout_14d53731c90dc1da04ce1699177ff377e7a351d5,2,christine,699,1478,1478,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-7,rollout_53ae6e9252685d7b7a6c4afb8c250233a054ba97,3,christine,699,1527,1527,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-7,rollout_a4efec1817fe7346c207cb3cab9580060ad60bb0,4,christine,699,1754,1754,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-7,rollout_8d7f024c42423f53bd66c086abb31cbffe7a88c4,5,christine,699,1183,1183,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-7,rollout_7c9d4faf69579c574191ae5d22825ac83d2a9b4c,6,christine,699,1082,1082,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-7,rollout_191d9bfe54d98393d838c48eaa9fbbac463836e8,7,christine,699,979,979,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-7,rollout_9bc62f46ec702908e2937d4701531e2bfa8f4c7b,8,christine,699,1734,1734,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-7,rollout_576266a2533a51c991fe6903dc75effa50dfde95,9,christine,699,1092,1092,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-8,rollout_29168bd5ee3eced216ff0b6eb8fca003e146bb1a,1,christine,127,548,548,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-8,rollout_f3b9824c3b7532f80fdcc7ae2676df27e38999f9,10,christine,127,904,904,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-8,rollout_3fd3435ab606dab39fa85ede555f93a26efee81a,2,christine,127,620,620,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-8,rollout_d337a04aa3e8e47e31006bb575057357f42e8b16,3,christine,127,925,925,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-8,rollout_10bbb6fc6f2de9d69d99c732a8518ee480805fa7,4,christine,127,815,815,0,1,1
Qwen2.5-7B-Instruct,0.3,2024-II-8,rollout_d9b3ffa04c4d9e7d74b129bd96057f9c0308da31,5,christine,127,798,798,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-8,rollout_91adc229b31ce4f46d4ecc849d2528c4c19b19a9,6,christine,127,866,866,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-8,rollout_bd61707cffd053d2cf475574e4bfcdaf0a49db4f,7,christine,127,533,533,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-8,rollout_6702614e4b30afe6a83b4326a76c4e7a09c2cab9,8,christine,127,676,676,0,0,0
Qwen2.5-7B-Instruct,0.3,2024-II-8,rollout_dcfcf2699eaf2c09e2e05cde4ed5c2c512582fc8,9,christine,127,642,642,0,0,0
Qwen2.5-7B-Instruct,0.4,2023-I-1,rollout_f0ff84ac5052ac3bc8f6aaeeb5833fb3c09660fd,1,christine,191,990,990,0,0,0
Qwen2.5-7B-Instruct,0.4,2023-I-1,rollout_bbe6c66c958ada187d02b5eeffdf733df0515cd4,10,christine,191,704,704,0,1,1
Qwen2.5-7B-Instruct,0.4,2023-I-1,rollout_552997093b052a1651fcc727e2e449daf22f8bef,2,christine,191,880,880,0,1,1
